id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
232,2018-01-09,2018-04-11,closed,166148.4348000595,615.6508290619422,0.003705426595217746,22,15,63,time_soft
233,2018-01-12,2018-04-13,closed,167271.55744367078,1994.1036102575672,0.011921354955573291,21,14,62,time_soft
234,2018-01-18,2018-04-17,closed,167852.58541315078,15333.686472796348,0.09135210181632981,21,13,61,time_soft
235,2018-04-06,2018-07-03,closed,155118.6511110321,6699.10762097889,0.04318698991382892,19,15,61,time_soft
236,2018-04-11,2018-07-09,closed,163826.7318472492,18987.482209602626,0.11589978018548529,19,16,61,time_soft
237,2018-04-16,2018-07-12,closed,166396.71675027948,22061.28570809385,0.13258245798925475,19,15,61,time_soft
238,2018-04-19,2018-07-17,closed,169411.7163834736,22838.550981390737,0.13481092966258784,19,16,61,time_soft
239,2018-07-03,2018-09-28,closed,173742.6955661722,15927.858346008545,0.0916749811789481,18,13,61,time_soft
240,2018-07-09,2018-10-03,closed,184008.19134149374,15859.581961386302,0.08618954322502476,19,14,61,time_soft
241,2018-07-12,2018-10-12,closed,186475.84419459588,-29268.391155415127,-0.1569554023569522,21,13,65,regime_bear
242,2018-07-17,2018-10-12,closed,187229.33361715736,-29228.47734166708,-0.15611056652817482,21,13,62,regime_bear
243,2018-09-28,2018-10-12,closed,202513.48826302428,-21097.338180280796,-0.10417744695049447,7,1,10,regime_bear
